danceability_avg,energy_avg,loudness_avg,speechiness_avg,acousticness_avg,instrumentalness_avg,liveness_avg,valence_avg,tempo_avg,week
0.6511000000000001,0.6316,-6.412829999999999,0.132552,0.14302029,0.0158890347,0.1758169999999999,0.4531389999999998,120.05499000000002,2016-09-24
0.6528499999999999,0.6308199999999999,-6.521380000000001,0.130883,0.14822929,0.0245187859999999,0.175131,0.4543459999999997,118.42130999999998,2016-10-01
0.6571000000000001,0.6287600000000001,-6.488119999999998,0.132864,0.15580539,0.0245189135,0.1795130000000001,0.4491659999999997,118.88568,2016-10-08
0.6588400000000001,0.63663,-6.446829999999999,0.1281970000000001,0.1595161899999999,0.0260709283,0.1798060000000001,0.4532659999999999,117.41855000000004,2016-10-15
0.65054,0.6313900000000001,-6.486359999999999,0.128556,0.16124829,0.0261031735,0.176158,0.439536,120.12159999999996,2016-10-22
0.65015,0.64272,-6.360059999999999,0.1209089999999999,0.1672430899999999,0.0244019043,0.17196,0.4477659999999999,119.08607999999998,2016-10-29
0.65915,0.6497499999999999,-6.359509999999999,0.131242,0.15448709,0.0234132494,0.166464,0.4586860000000001,119.83228999999996,2016-11-05
0.6575199999999998,0.6427200000000002,-6.432849999999999,0.140737,0.1721714,0.0189539805,0.1706300000000001,0.4732260000000001,119.7685,2016-11-12
0.65634,0.6469300000000001,-6.222990000000001,0.134482,0.1777122999999999,0.0189534445,0.166621,0.4605259999999997,120.85708999999996,2016-11-19
0.6537100000000001,0.6426000000000003,-6.3228800000000005,0.130068,0.1745274,0.0200729429,0.1711860000000001,0.4552950000000001,120.39695999999996,2016-11-26
0.65534,0.64956,-6.310060000000002,0.121555,0.1727292999999999,0.0205953687,0.165183,0.4683150000000001,121.08932,2016-12-03
0.66132,0.6569900000000003,-6.176890000000003,0.119874,0.1741301,0.0201758213,0.16501,0.470025,120.61238,2016-12-10
0.6523899999999998,0.6329100000000002,-6.609080000000002,0.1164049999999999,0.1897076999999999,0.0208575523,0.155239,0.4526150000000002,122.22305,2016-12-17
0.65372,0.6306500000000003,-6.5551,0.1166499999999999,0.2038707,0.0180841455,0.148921,0.466395,120.90411000000002,2016-12-24
0.6550400000000001,0.6058400000000003,-7.0921400000000006,0.126186,0.2413273,0.0174279392,0.1453249999999999,0.453403,118.73439,2016-12-31
0.6538200000000001,0.5990700000000003,-7.16575,0.123674,0.2493440999999999,0.0173800244,0.146661,0.4633339999999999,122.52982000000002,2017-01-07
0.6696200000000002,0.6280000000000001,-6.736880000000002,0.130613,0.2011488999999999,0.0241693753,0.1382219999999999,0.480566,121.35363999999998,2017-01-14
0.66588,0.6354100000000001,-6.524070000000003,0.132129,0.2024537999999999,0.0090364496,0.14067,0.4680359999999999,120.08584,2017-01-21
0.6575900000000005,0.6374500000000001,-6.567490000000004,0.136938,0.2122957999999999,0.0090594624,0.1376099999999999,0.4714359999999998,121.52268,2017-01-28
0.6653300000000003,0.6396000000000002,-6.5346100000000025,0.128212,0.1950044,0.0091355625,0.136176,0.4774569999999998,120.18117999999996,2017-02-04
0.6616100000000003,0.6408000000000001,-6.31342,0.112028,0.2126806,0.0091105673,0.130862,0.4742369999999997,121.14423999999995,2017-02-11
0.6711500000000002,0.6492900000000001,-6.243749999999998,0.121039,0.204049,0.0090854858,0.136593,0.4993469999999999,122.51714999999992,2017-02-18
0.6617900000000002,0.64412,-6.336109999999999,0.122688,0.2203323999999999,0.0002961728,0.1382939999999999,0.4808999999999999,121.18541999999994,2017-02-25
